PathwayID,PathwayName,Layer,Genes
R-HSA-1474228,Degradation of the extracellular matrix,1,"{'CTSG', 'CAPN7', 'ADAMTS1', 'LAMA5', 'HSPG2', 'COL6A6', 'MMP17', 'A2M', 'CAPNS1', 'ADAMTS4', 'ADAM15', 'SPOCK3', 'COL1A1', 'CAPN11', 'TLL2', 'SPP1', 'CD44', 'ADAMTS16', 'COL9A2', 'PSEN1', 'FBN3', 'COL4A4', 'TIMP1', 'MMP10', 'COL8A2', 'COL3A1', 'COL11A1', 'ADAM8', 'DCN', 'MMP13', 'COL4A2', 'BSG', 'COL6A1', 'CTSS', 'TPSAB1', 'CMA1', 'COL11A2', 'HTRA1', 'COL16A1', 'COL6A3', 'COL17A1', 'CDH1', 'MMP20', 'LAMC2', 'COL4A1', 'COL23A1', 'CTSB', 'COL5A1', 'BMP1', 'CTSV', 'COL7A1', 'ADAMTS9', 'CAPN3', 'COL9A3', 'ADAM9', 'KLK7', 'CTSK', 'CAST', 'COL10A1', 'COL12A1', 'MMP11', 'CAPN6', 'TIMP2', 'LAMC1', 'ADAMTS18', 'COL4A6', 'CAPN1', 'CAPN8', 'FURIN', 'ACAN', 'COL5A3', 'MMP3', 'COL6A2', 'ADAMTS8', 'ADAM10', 'COL6A5', 'MMP16', 'MMP19', 'CTSL', 'CAPN9', 'MMP7', 'ADAMTS5', 'COL8A1', 'CAPN14', 'COL5A2', 'COL9A1', 'FBN2', 'NCSTN', 'MMP15', 'CAPN13', 'OPTC', 'MMP9', 'MMP12', 'CTRB1', 'MMP24', 'COL2A1', 'CAPN10', 'COL4A3', 'ELANE', 'TLL1', 'TMPRSS6', 'LAMB1', 'CAPN12', 'BCAN', 'MMP8', 'COL18A1', 'CASP3', 'COL15A1', 'MMP2', 'COL19A1', 'COL1A2', 'LAMB3', 'PRSS2', 'CAPNS2', 'SCUBE1', 'ADAM17', 'PLG', 'LAMA3', 'CAPN15', 'CAPN2', 'COL13A1', 'ELN', 'CTRB2', 'NID1', 'COL25A1', 'MMP1', 'COL4A5', 'PHYKPL', 'FBN1', 'FN1', 'SCUBE3', 'COL26A1', 'MMP14', 'CAPN5', 'MMP25', 'KLK2', 'PRSS1', 'KLKB1', 'CTSD', 'COL14A1'}"
R-HSA-8935690,Digestion,1,"{'AMY1A', 'GUCA2A', 'PIR', 'CLPS', 'AMY2B', 'GUCY2C', 'AMY2A', 'GUCA2B', 'LCT', 'SI', 'ALPI', 'CHIA', 'CHIT1', 'TREH', 'MGAM', 'AMY1B', 'PNLIPRP1', 'PNLIPRP2', 'LIPF', 'CEL', 'AMY1C', 'PNLIPRP3', 'PNLIP'}"
R-HSA-9675135,Diseases of DNA repair,1,"{'RAD1', 'KAT5', 'BRIP1', 'RAD51AP1', 'HUS1', 'RBBP8', 'RAD50', 'NEIL3', 'RFC2', 'RPA3', 'RFC3', 'TOP3A', 'RAD9A', 'RFC5', 'RAD17', 'SEM1', 'BARD1', 'EXO1', 'ATR', 'WRN', 'MSH3', 'RMI1', 'XRCC2', 'RPA2', 'DNA2', 'BLM', 'NBN', 'ATM', 'RAD51D', 'MLH1', 'NTHL1', 'RAD51C', 'PALB2', 'RHNO1', 'BRCA1', 'NEIL1', 'TOPBP1', 'RAD51B', 'RAD9B', 'RMI2', 'RFC4', 'BRCA2', 'RAD51', 'MSH2', 'ATRIP', 'MSH6', 'PMS2', 'MRE11', 'RPA1', 'OGG1'}"
R-HSA-5260271,Diseases of Immune System,1,"{'NFKB1', 'TLR4', 'TLR5', 'IKBKG', 'NFKBIA', 'fliC', 'IKBKB', 'mip', 'S100A1', 'TLR3', 'NFKB2', 'RELA', 'CHUK', 'CD36', 'TLR1', 'FGA', 'TICAM1', 'MYD88', 'TIRAP', 'TRAF3', 'S100A8', 'HMGB1', 'TLR2', 'IRAK4', 'porB', 'CD14', 'LY96', 'TLR6', 'S100A9', 'BTK', 'FGB', 'FGG', 'TLR10', 'UNC93B1'}"
R-HSA-9675132,Diseases of cellular response to stress,1,"{'CDK4', 'CDK6', 'CDKN2A'}"
R-HSA-9671793,Diseases of hemostasis,1,"{'GP5', 'ADAMTS13', 'F10', 'VWF', 'COL1A2', 'TPST2', 'COL1A1', 'F11', 'F12', 'GGCX', 'F9', 'SERPING1', 'F8', 'GP1BB', 'GP9', 'TPST1', 'F2', 'KLKB1', 'GP1BA'}"
R-HSA-5668914,Diseases of metabolism,1,"{'GNE', 'ADAMTS13', 'MMADHC', 'ADAMTS1', 'GAA', 'ADAMTS20', 'MUC12', 'B3GALT6', 'HSPG2', 'THSD4', 'GBE1', 'MUC13', 'FMO3', 'ADAMTS4', 'MOGS', 'CYP17A1', 'MMAB', 'B3GLCT', 'TPMT', 'GYG1', 'MUC3B', 'GCLC', 'ADAMTS16', 'MAN1B1', 'LCT', 'ADAMTS12', 'EPM2A', 'CYP2U1', 'EXT1', 'CHSY1', 'GALT', 'GCLM', 'OGN', 'DCN', 'MUC1', 'ADAMTSL4', 'DPAGT1', 'MC2R', 'CHST6', 'MAOA', 'CYP11A1', 'NOTCH1', 'TALDO1', 'GPC3', 'MUC20', 'SEMA5B', 'RPIA', 'LMBRD1', 'TBXAS1', 'DPM1', 'C1GALT1', 'UBB', 'EXT2', 'POMC', 'GSS', 'G6PC1', 'MUCL1', 'DHDDS', 'MCCC1', 'PRELP', 'RPS27A', 'MUC5B', 'DOLK', 'CTSA', 'ALG6', 'MUC15', 'ADAMTS3', 'ALDOB', 'ADAMTS15', 'POMT1', 'DPM3', 'MMACHC', 'OMD', 'GALNT12', 'CYP7B1', 'GUSB', 'SFTPC', 'FDX1', 'ACACA', 'THSD7B', 'ADAMTS9', 'POMGNT1', 'THSD7A', 'IDH1', 'LFNG', 'CYP11B1', 'MGAT2', 'OPLAH', 'MMUT', 'GPC5', 'THBS2', 'SDC4', 'CYP4F22', 'BTD', 'GYS1', 'APRT', 'SFTA3', 'ALG1', 'GPC2', 'ADAMTSL3', 'CYP1B1', 'CYP26C1', 'ADAMTS18', 'GALNS', 'CHST3', 'GALNT3', 'SRD5A3', 'SBSPON', 'CSF2RA', 'GALK1', 'MUC17', 'ACAN', 'PCCA', 'PMM2', 'GPC6', 'MUC21', 'ADAMTS8', 'MUC5AC', 'ST3GAL3', 'B4GALT1', 'DAG1', 'KERA', 'ACY1', 'GPC1', 'ALG8', 'ALG9', 'HGSNAT', 'SLC34A2', 'NHLRC1', 'C1GALT1C1', 'SEMA5A', 'CYP19A1', 'SDC1', 'IDUA', 'ADAMTSL5', 'SFTPD', 'SFTPB', 'SDC2', 'AHCY', 'ADAMTS17', 'CYP21A2', 'MUC4', 'ADAMTS5', 'B3GAT3', 'MPDU1', 'CYP27B1', 'AGRN', 'ADAMTS7', 'SPON2', 'ADAMTS19', 'PPP1R3C', 'PC', 'PAPSS2', 'G6PC3', 'SGSH', 'VCAN', 'DCXR', 'SSPOP', 'ALG12', 'GLB1', 'ABCD4', 'MUC6', 'HYAL1', 'SFTPA2', 'SLC35D1', 'CYP24A1', 'ABCA3', 'MUC7', 'GFPT1', 'CHST14', 'ADAMTS2', 'UBA52', 'ADA', 'BCAN', 'BGN', 'CYP2R1', 'CYP27A1', 'GGT1', 'GYG2', 'CUBN', 'ADAMTS10', 'POMT2', 'ADAMTSL2', 'NUS1', 'FDXR', 'CSPG5', 'HEXA', 'SLC26A2', 'ADAMTSL1', 'GALE', 'CD320', 'LARGE1', 'CSPG4', 'ALG14', 'PAH', 'NCAN', 'HEXB', 'ARSB', 'MTR', 'NOTCH3', 'GYS2', 'CSF2RB', 'GPC4', 'MUC3A', 'ADAMTS6', 'KHK', 'DPM2', 'THSD1', 'SPON1', 'CYP26B1', 'NOTCH2', 'ALG2', 'PNP', 'SLC37A4', 'FMOD', 'MAT1A', 'MMAA', 'NEU1', 'MCCC2', 'MPI', 'NOTCH4', 'LUM', 'ALG11', 'CYP11B2', 'CBLIF', 'THBS1', 'HLCS', 'UGT1A4', 'MUC19', 'GNS', 'SDC3', 'SI', 'MUC2', 'IDS', 'NAGLU', 'B4GALT7', 'SFTPA1', 'PCCB', 'UGT1A1', 'CFP', 'PGM1', 'AMN', 'ALG3', 'ALG13', 'ADAMTS14', 'UBC', 'RFT1', 'TCN2', 'MUC16', 'HPRT1', 'B4GAT1', 'MTRR', 'FDX2'}"
R-HSA-9675126,Diseases of mitotic cell cycle,1,"{'CCNE2', 'CCND3', 'CDKN1C', 'DAXX', 'ANAPC1', 'E2F1', 'CCNE1', 'ANAPC15', 'CDK6', 'TFDP1', 'ANAPC5', 'CDC16', 'UBE2D1', 'CDK4', 'UBE2C', 'CDC27', 'CDK2', 'ANAPC10', 'ANAPC4', 'CDC26', 'RB1', 'UBE2E1', 'ATRX', 'ANAPC7', 'SKP2', 'FZR1', 'ANAPC16', 'E2F3', 'CCND2', 'CCND1', 'ANAPC11', 'ANAPC2', 'E2F2', 'CDKN1B', 'CDKN1A', 'TFDP2', 'CDC23', 'UBE2S'}"
R-HSA-9645723,Diseases of programmed cell death,1,"{'PRIM2', 'H2BC1', 'H2BC12L', 'H2BC21', 'FOXO3', 'RBBP7', 'NS', 'H2BC13', 'RBBP4', 'CAPNS1', 'SOD2', 'CDC25C', 'H2AC7', 'CDK5R1', 'PRDX2', 'H2AC4', 'H2AC14', 'YWHAE', 'CDKN2A', 'SUZ12', 'UL36', 'DNMT1', 'POLA1', 'BCL2L11', 'EED', 'CAST', 'C1QBP', 'DNMT3A', 'CAPN1', 'JUN', 'H3C1', 'GSDME', 'H2BC17', 'H2BC11', 'RIPK1', 'FASLG', 'TRADD', 'H2BC3', 'H2BC15', 'RIPK3', 'H2BC4', 'H2BC14', 'H2BC26', 'LMNB1', '3a', 'TP53', 'H2AC6', 'H3-3A', 'RIR1', 'CASP8', 'H2AJ', 'H2BC9', 'MLKL', 'GOLGA2', 'H2AX', 'CDK5', 'EZH2', 'APP', 'TRAF2', 'H2AZ2', 'H2BC5', 'CAPNS2', 'CDC25A', 'H2AB1', 'H2AC18', 'H4C1', 'CAPN2', 'POLA2', 'OPG199', 'H2AC20', 'H2BC12', 'PRDX1', 'H3C15', 'PRIM1', 'CDC25B', 'DNMT3B', 'FADD'}"
R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,1,"{'POLR2F', 'PPP2CA', 'ERBIN', 'PPP2R5A', 'SMAD3', 'HHAT', 'PIK3CA', 'STAT3', 'DERL2', 'FXR1', 'DUSP9', 'AREG', 'HDAC4', 'RNF213', 'TNKS', 'PSEN1', 'CHUK', 'TGFBR1', 'TGFA', 'PIK3R2', 'FYN', 'PSMB9', 'EP300', 'NOTCH1', 'RICTOR', 'PPP1CC', 'DUSP7', 'ERBB2', 'UBB', 'CDKN1A', 'AP3B1', 'ALK', 'HBEGF', 'KLB', 'AGO2', 'JAG2', 'LYN', 'TPM3', 'PTEN', 'GTF2F1', 'ATG7', 'PIK3R3', 'APH1B', 'IL10', 'HSP90AA1', 'GSK3B', 'RANBP2', 'PSMA8', 'STRN', 'AKT2', 'CAMK2G', 'FLT3', 'GCC2', 'HIP1', 'RNF43', 'LRP6', 'MAPKAP1', 'NCBP2', 'PSENEN', 'PSME4', 'PSMD2', 'FRS2', 'POLR2E', 'NCOR1', 'BCL2A1', 'NRAS', 'APC', 'VCP', 'SOS1', 'TBL1XR1', 'PIK3CD', 'GRB2', 'FGF16', 'PSME2', 'DUSP8', 'PTPN6', 'PSMD14', 'IRS1', 'NRG1', 'PIK3R1', 'FGB', 'GZMB', 'POLR2D', 'TSC2', 'ZC3HAV1', 'TGFB1', 'PSMA3', 'PSMD8', 'ARAF', 'LMO7', 'AGGF1', 'PSMA6', 'DLL4', 'APH1A', 'WDCP', 'GAB1', 'PPP2R5C', 'IHH', 'BIN2', 'MAMLD1', 'POLR2A', 'GOLGB1', 'BIRC6', 'MAPK8', 'PSMD13', 'FGF9', 'RPS6', 'FGF6', 'GOLGA4', 'APBB1IP', 'PSEN2', 'GSK3A', 'RAC1', 'PIM1', 'PPP2R5E', 'VAV1', 'HES1', 'AKT3', 'FGF10', 'RAP1B', 'CNKSR2', 'MAPK9', 'FGF3', 'GTF2F2', 'MAML2', 'ZMYM2', 'AGK', 'FOXO1', 'CUL1', 'SKP1', 'KSR1', 'NEURL1', 'ZAP70', 'CDK8', 'MSN', 'FIP1L1', 'CAMK2D', 'TCF7L2', 'SPRED3', 'LRRFIP1', 'PRR5', 'SPRED2', 'CCNC', 'LCK', 'CLTC', 'TPR', 'ACTG1', 'PSMB8', 'TBL1X', 'MIB1', 'FGF23', 'MAPK1', 'POLR2I', 'HEY2', 'JAG1', 'KAT2B', 'PDGFB', 'WDR48', 'SRC', 'KRAS', 'HDAC2', 'SHOC2', 'PSMD1', 'CCNB1', 'ITGB3', 'HDAC8', 'MTOR', 'VWF', 'ATIC', 'BCR', 'FZD8', 'BAD', 'BAG4', 'PPP2R5B', 'PPP2CB', 'MAP3K11', 'ZC3HC1', 'AKT1S1', 'SMAD4', 'FGF22', 'KDM7A', 'BCL2L1', 'PSMB5', 'FOXO4', 'CSK', 'CEBPB', 'PIK3CB', 'RBPJ', 'SNW1', 'PAPSS1', 'NRG4', 'FGG', 'PDGFRA', 'BCL11A', 'KLC1', 'MLST8', 'CTBP2', 'CLCN6', 'OS9', 'AGO1', 'PSMD3', 'PSMD12', 'TPM4', 'ETV6', 'EML4', 'SPRED1', 'PSMA1', 'NRG2', 'POLR2L', 'PPP1CB', 'AGO3', 'EIF2AK3', 'POLR2G', 'CASP9', 'LMNA', 'PSMD9', 'CREBBP', 'STAT5A', 'MCL1', 'TRAT1', 'MPRIP', 'RPS6KB2', 'ESR2', 'AGTRAP', 'KANK1', 'ACTB', 'HDAC9', 'JUNB', 'RRBP1', 'FGA', 'STAT5B', 'IRF4', 'PLCG1', 'PIK3AP1', 'DLL1', 'FGFR1', 'ITGA2B', 'PSMD4', 'POLR2H', 'TRIP11', 'BTC', 'IL22', 'TLN1', 'PHB1', 'POLR2J', 'FZD5', 'ESRP1', 'PDGFRB', 'PSMB6', 'PSMD5', 'NR4A1', 'CD86', 'DNMT1', 'TNRC6C', 'RAF1', 'NCOR2', 'DKK4', 'MAP2K1', 'PTPN12', 'BRAF', 'CARS1', 'PSMA5', 'CPSF6', 'HGF', 'JUN', 'DUSP10', 'AGO4', 'POLR2C', 'TRAK1', 'CTBP1', 'CDKN1B', 'SQSTM1', 'EGF', 'ADAM10', 'PSMD6', 'PSMD10', 'HRAS', 'DCTN1', 'CD19', 'SMAD2', 'IRS2', 'CEP43', 'SEM1', 'PSMB4', 'NCBP1', 'HDAC7', 'PSMC4', 'TP53', 'FGFR4', 'PSMA4', 'PSMB7', 'POLR2B', 'TYK2', 'KDR', 'TFG', 'JAK2', 'DHH', 'FGFR3', 'NEURL1B', 'PSMB1', 'FGF4', 'EPGN', 'SHC1', 'ARRB1', 'CNKSR1', 'HDAC5', 'WNT3A', 'DUSP16', 'CAMK2A', 'TGFBR2', 'FKBP1A', 'SHH', 'FGF20', 'KIAA1549', 'PSMF1', 'TNKS2', 'HEY1', 'MAP2K2', 'PORCN', 'MAPK3', 'SND1', 'MYH9', 'DKK1', 'FRS3', 'LRP5', 'VCL', 'MYO18A', 'ERLIN2', 'PSMC3', 'CSNK1A1', 'RAC2', 'SPTBN1', 'FZD6', 'FOXO3', 'PDPK1', 'NF1', 'PSMD11', 'FGF1', 'AXIN1', 'MOV10', 'PSMB11', 'STAT1', 'PTPN11', 'FGF2', 'FOXO6', 'NOX4', 'POLR2K', 'MET', 'KSR2', 'FLT3LG', 'HDAC6', 'PSMC1', 'PPP2R1B', 'KIF5B', 'CTNNB1', 'EGFR', 'KAT2A', 'FGFR2', 'RPS27A', 'YWHAB', 'PSMB10', 'HDAC10', 'ESR1', 'FGF7', 'DUSP6', 'MYC', 'PPP2R1A', 'HDAC11', 'CD80', 'BRAP', 'QKI', 'NRG3', 'SEL1L', 'BCL2L11', 'PPFIBP1', 'CREB1', 'PSME1', 'RAP1A', 'PSMC5', 'HEYL', 'MIB2', 'PSMA7', 'ERLEC1', 'MDM2', 'IQGAP1', 'FOXM1', 'TENT4A', 'FGF19', 'PSMD7', 'IL10RA', 'EEF1G', 'CAMK2B', 'PSMC2', 'RBX1', 'PSMB2', 'FGF18', 'NCSTN', 'KREMEN2', 'RHOG', 'PSMC6', 'CALM1', 'MRAS', 'MAML1', 'PRF1', 'YES1', 'SYVN1', 'UBA52', 'HES5', 'CBL', 'MARK3', 'FAM131B', 'FGFR1OP2', 'MAML3', 'KREMEN1', 'ICOS', 'GAB2', 'AMER1', 'PPM1B', 'SEC31A', 'TWIST1', 'PEBP1', 'ADAM17', 'NPM1', 'KIT', 'ARRB2', 'CUX1', 'HDAC3', 'FZD4', 'EREG', 'PRKAR1A', 'TRIM24', 'AKT1', 'CD28', 'RB1', 'PPP2R5D', 'AKAP9', 'DKK2', 'FN1', 'PSMB3', 'PSMA2', 'UBC', 'FAM114A2', 'PSME3', 'HDAC1'}"
R-HSA-9675143,Diseases of the neuronal system,1,"{'RLBP1', 'ABCA4', 'NAPEPLD', 'RDH12', 'STRA6', 'LRAT', 'RDH5', 'RBP1', 'RBP4', 'OPN1MW', 'TTR', 'OPN1SW', 'OPN1LW'}"
R-HSA-9675151,Disorders of Developmental Biology,1,"{'SIN3A', 'PRKACA', 'NCOR1', 'CALM1', 'NCOR2', 'CAMK4', 'HDAC3', 'HDAC1', 'GPS2', 'TBL1XR1', 'TBL1X'}"
R-HSA-5619115,Disorders of transmembrane transporters,1,"{'PSMD11', 'SLC4A1', 'SLC5A1', 'SLC40A1', 'PSMB11', 'SLC22A5', 'SLC35C1', 'HEPH', 'SLC35A2', 'DERL2', 'SLC34A1', 'GCK', 'SLCO1B1', 'NUP50', 'GCKR', 'HK1', 'SLC17A5', 'SLC2A2', 'POM121C', 'SLC1A3', 'PSMB9', 'NUP54', 'SLC17A8', 'PSMD4', 'BSG', 'SLCO2A1', 'PSMC1', 'SLC9A6', 'NUP88', 'LMBRD1', 'UBB', 'ERLIN1', 'SLC5A7', 'AAAS', 'RPS27A', 'NUP85', 'AVPR1A', 'RNF5', 'SLC2A10', 'PSMB10', 'NUP188', 'ABCC9', 'NDC1', 'SLC24A4', 'SLC35A1', 'ABCC8', 'SLC5A5', 'SLC6A2', 'PSMB6', 'PSMD5', 'SLC24A5', 'ABCB4', 'NUP43', 'ABCB11', 'SLC7A7', 'SLC6A19', 'TPR', 'SEL1L', 'NUP205', 'RANBP2', 'PSMB8', 'SLC3A1', 'PSME1', 'SLC26A3', 'AVPR1B', 'SLC39A4', 'PSMC5', 'PSMA8', 'SLC9A9', 'SLC34A3', 'PSMA5', 'PSMA7', 'ABCA12', 'NUP214', 'ERLEC1', 'PSMD6', 'SLC27A4', 'PSMD10', 'SLC34A2', 'PSMD1', 'ABCC2', 'NUP107', 'ABCD1', 'ABCC6', 'SLC2A1', 'ABCB6', 'SLC12A3', 'NUP93', 'SLC3A2', 'PSMD7', 'POM121', 'PSME4', 'NUP62', 'PSMC2', 'PSMD2', 'KCNJ11', 'PSMB2', 'SLC20A2', 'APOA1', 'VCP', 'SEM1', 'PSMB4', 'DERL1', 'SLC1A1', 'SEC13', 'PSMC4', 'AVP', 'NUP133', 'PSMC6', 'NUP210', 'PSMA4', 'ABCD4', 'PSMB7', 'PSME2', 'ABCA1', 'ABCA3', 'PSMB5', 'SLC24A1', 'SLC6A20', 'NUP35', 'SLC22A12', 'UBA52', 'NUP153', 'NUP42', 'PSMD14', 'SLC29A3', 'SLC26A4', 'DERL3', 'NUP37', 'PSMB1', 'SLC33A1', 'SLC26A2', 'PSMA3', 'PSMD8', 'SLC5A2', 'AVPR2', 'NUP160', 'OS9', 'PSMF1', 'SLC11A2', 'RNF185', 'CFTR', 'PSMD3', 'PSMD12', 'PSMA6', 'CP', 'SLC36A2', 'SLC4A4', 'SLC22A18', 'NUP155', 'RAE1', 'RHAG', 'SLC6A18', 'SLC6A14', 'PSMA1', 'SLC7A9', 'SLC6A3', 'ABCG8', 'ABCG5', 'PSMB3', 'SLC35A3', 'SLC12A1', 'PSMA2', 'SLC2A9', 'SLC6A5', 'ERLIN2', 'PSMD13', 'SLCO1B3', 'SLC12A6', 'SLC16A1', 'UBC', 'PSMC3', 'PSMD9', 'PSME3'}"
R-HSA-75205,Dissolution of Fibrin Clot,1,"{'PLAU', 'SERPINB8', 'SERPINB6', 'PLAT', 'PLG', 'SERPINE1', 'SERPINB2', 'PLAUR', 'ANXA2', 'HRG', 'SERPINE2', 'S100A10', 'SERPINF2'}"
R-HSA-3000178,ECM proteoglycans,1,"{'ITGB3', 'ASPN', 'SERPINE1', 'LAMA5', 'ITGAV', 'ITGB6', 'SPARC', 'TGFB1', 'LAMA1', 'COL4A1', 'COL6A6', 'HSPG2', 'ITGB5', 'ITGA9', 'LRP4', 'COL1A2', 'DSPP', 'TGFB3', 'NCAN', 'COL5A2', 'COL5A1', 'COL9A1', 'COL1A1', 'AGRN', 'ITGA8', 'LAMA4', 'LAMA3', 'TNN', 'TNR', 'MATN3', 'HAPLN1', 'COL9A3', 'COL9A2', 'VCAN', 'ITGA7', 'FMOD', 'LAMB2', 'DMP1', 'COMP', 'COL4A4', 'PTPRS', 'TNXB', 'LUM', 'TGFB2', 'COL2A1', 'COL3A1', 'ITGA2', 'LAMC1', 'COL4A5', 'COL4A3', 'ITGA2B', 'DCN', 'COL4A6', 'MUSK', 'ITGB1', 'IBSP', 'FN1', 'COL4A2', 'COL6A1', 'LAMA2', 'LAMB1', 'TNC', 'ACAN', 'BGN', 'BCAN', 'COL5A3', 'MATN4', 'MATN1', 'COL6A2', 'COL6A5', 'ITGAX', 'NCAM1', 'DAG1', 'VTN', 'APP', 'COL6A3'}"
R-HSA-1566948,Elastic fibre formation,1,"{'ITGB3', 'ITGAV', 'ITGB6', 'TGFB1', 'LOX', 'ITGB5', 'TGFB3', 'FBLN2', 'BMP4', 'LOXL3', 'LOXL2', 'FBN2', 'MFAP2', 'LTBP4', 'LTBP2', 'ITGA8', 'BMP7', 'ITGB8', 'ELN', 'EMILIN2', 'FBN3', 'MFAP5', 'FBLN1', 'TGFB2', 'MFAP4', 'BMP10', 'LOXL4', 'FBLN5', 'EMILIN1', 'ITGA5', 'FBN1', 'FN1', 'ITGB1', 'EMILIN3', 'BMP2', 'FURIN', 'LTBP1', 'LTBP3', 'LOXL1', 'MFAP3', 'EFEMP2', 'EFEMP1', 'GDF5', 'VTN'}"
R-HSA-212165,Epigenetic regulation of gene expression,1,"{'H2BC1', 'TDG', 'MCRS1', 'H2BC12L', 'BAZ1B', 'BOD1L1', 'H2BC21', 'POLR2F', 'RBBP7', 'H2BC13', 'RBBP4', 'TAF1D', 'PHF20', 'AKAP8L', 'SAP30L', 'SGF29', 'DEK', 'TADA2A', 'H2AC7', 'PSIP1', 'KANSL1', 'ACTB', 'SAP30', 'BAZ2A', 'MBD2', 'KMT2D', 'EHMT2', 'PHF20L1', 'POLR2K', 'H2AC4', 'KDM6A', 'GTF2H4', 'H2AC14', 'YEATS2', 'GTF2H1', 'EP300', 'MTA1', 'POLR2H', 'MBD3', 'DPY30', 'POLR1E', 'TADA3', 'NCOA6', 'TAF1B', 'SIRT1', 'KAT2A', 'SUZ12', 'MTA3', 'PHF1', 'KANSL3', 'ERCC2', 'ZZZ3', 'SETD1B', 'DDX21', 'HCFC2', 'GATAD2A', 'ERCC6', 'SAP130', 'DNMT1', 'ERCC3', 'CXXC1', 'GSK3B', 'JARID2', 'EED', 'UHRF1', 'SIN3B', 'KANSL2', 'RRP8', 'MBIP', 'BOD1', 'GTF2H2', 'DNMT3A', 'GTF2H5', 'H3C1', 'POLR1A', 'KAT2B', 'SUV39H1', 'H2BC17', 'H2BC11', 'TAF1A', 'HDAC2', 'TET3', 'TTF1', 'SUDS3', 'H2BC3', 'H2BC15', 'CBX3', 'KAT14', 'H2BC4', 'SIN3A', 'H2BC14', 'POLR2E', 'H2BC26', 'MTF2', 'TAF1C', 'MEN1', 'CHD3', 'MNAT1', 'H2AC6', 'H3-3A', 'GTF2H3', 'H2AJ', 'H2BC9', 'KMT2A', 'H2AX', 'TASP1', 'ARID4B', 'TET2', 'WDR82', 'PAGR1', 'EZH2', 'ASH2L', 'UBTF', 'POLR1H', 'H2AZ2', 'WDR5', 'H2BC5', 'POLR1C', 'PAXIP1', 'SF3B1', 'AEBP2', 'CCNH', 'KMT2C', 'HCFC1', 'H2AB1', 'H2AC18', 'H4C1', 'SAP30BP', 'TBP', 'PHF19', 'OGT', 'POLR2L', 'POLR1G', 'POLR1F', 'CHD4', 'H2AC20', 'H2BC12', 'RBBP5', 'MYBBP1A', 'SETD1A', 'KAT8', 'SAP18', 'GATAD2B', 'SMARCA5', 'CDK7', 'KMT2B', 'DR1', 'H3C15', 'MTA2', 'DNMT3B', 'HDAC1', 'POLR1B', 'POLR1D', 'TET1', 'DNMT3L'}"
R-HSA-983231,Factors involved in megakaryocyte development and platelet production,1,"{'IFNA21', 'TUBA8', 'AKAP1', 'PRKACG', 'KIFC2', 'ZFPM2', 'RAC1', 'MAFF', 'GATA1', 'KIF27', 'HBE1', 'PRKACB', 'IFNB1', 'CAPZA2', 'DOCK1', 'ACTB', 'KDM1A', 'TUBA4A', 'CDK2', 'IFNA4', 'AKAP10', 'KIF20B', 'DOCK10', 'JMJD1C', 'HMG20B', 'RAB5A', 'KIF19', 'KIF5B', 'EHD2', 'WEE1', 'KIF18A', 'EHD1', 'GATA2', 'KLC3', 'IFNA17', 'KIF13B', 'KIF1B', 'MICAL1', 'TUBB1', 'CAPZB', 'DOCK9', 'GATA4', 'DOCK8', 'HBG1', 'TUBB6', 'TUBB2B', 'AK3', 'PRKAR2B', 'KIF9', 'IFNA7', 'TUBB3', 'IRF1', 'MAFG', 'KIF4B', 'KIF3C', 'KIFC1', 'IFNA16', 'H3C1', 'RBSN', 'DOCK5', 'KIF20A', 'KIF26A', 'RAD51B', 'TUBB4B', 'GATA6', 'KIF12', 'KLC2', 'SH2B3', 'KLC4', 'HBB', 'HDAC2', 'CABLES1', 'CDC42', 'ZFPM1', 'EHD3', 'TUBB8', 'MFN2', 'HBD', 'CABLES2', 'PHF21A', 'KIF25', 'KIF22', 'KIF23', 'KIF15', 'CBX5', 'GATA5', 'CENPE', 'SIN3A', 'MYB', 'CAPZA1', 'KIF11', 'KIF6', 'TUBB8B', 'GATA3', 'PRKAR2A', 'VPS45', 'TP53', 'IFNA14', 'H3-3A', 'SH2B2', 'TUBA3E', 'KIF4A', 'IFNA10', 'TUBA3C', 'PRKAR1B', 'CDK5', 'DOCK3', 'JAK2', 'IFNA5', 'MFN1', 'IFNA8', 'IFNA1', 'KLC1', 'KIF3B', 'MAFK', 'KIF28P', 'DOCK6', 'TUBAL3', 'KIF16B', 'ITPK1', 'TUBA1B', 'RACGAP1', 'KIF2B', 'TUBB2A', 'KIF1C', 'KIF2A', 'HBG2', 'TUBA1A', 'KIF1A', 'ABL1', 'KIF2C', 'KIFAP3', 'DOCK4', 'KIF21B', 'TUBA4B', 'TUBA3D', 'PRKAR1A', 'PRKACA', 'IFNA6', 'KIF21A', 'KIF26B', 'CARMIL1', 'RAD51C', 'IFNA2', 'DOCK2', 'SH2B1', 'RCOR1', 'NFE2', 'KIF5A', 'TUBA1C', 'KIF3A', 'KIF18B', 'DOCK11', 'H3C15', 'DOCK7', 'TUBB4A', 'HDAC1', 'IRF2'}"
